rank_main,rank_child,lemma,pos,rnc_ipm,detcorpus_ipm,freq_sum,all_rki_abs,r,dp,det_rki_ipm,native_ipm,bilingual_ipm,inA1,inA2,dp_factor,zipf_rki,formula_mean_zipf,formula1,rufola_123_ipm,native_abs,bilingual_abs,cefr,comment_main,comment_child,kelly
6771,7671,яблочко,NOUN,4.2,6,23,0,15,0.69,0,16.52,14.41,0,0,31,0,3,6,0,15,8,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6772,7614,сторожевой,ADJECTIVE,4.2,7,9,0,15,0.69,0,5.51,7.21,0,0,31,0,3,6,0,5,4,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6773,7948,геология,NOUN,4.2,2,8,0,15,0.69,0,0,12.61,0,0,31,0,3,6,8,0,7,B1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6774,7860,айсберг,NOUN,4.2,3,8,0,15,0.69,0,4.41,7.21,0,0,31,0,3,6,0,4,4,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6775,7861,жаловать,VERB,4.2,3,7,0,15,0.69,0,3.3,7.21,0,0,31,0,3,6,0,3,4,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6776,7615,постучаться,VERB,4.2,7,6,0,15,0.69,0,1.1,9.01,0,0,31,0,3,6,0,1,5,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6777,8138,желтеть,VERB,4.2,7,41,0,15,0.8,0,36.34,14.41,0,0,20,0,3,5,0,33,8,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6778,8190,отзывчивый,ADJECTIVE,4.2,3,8,0,15,0.75,0,6.61,3.6,0,0,25,0,3,5,0,6,2,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6779,8635,стеречь,VERB,4.2,7,46,0,15,0.91,0,46.26,7.21,0,0,9,0,3,4,0,42,4,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6780,8755,промчаться,VERB,4.2,12,9,0,8,1,0,9.91,0,0,0,0,0,3,3,0,9,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6781,2696,дыня,NOUN,4.1,6,57,36,38,0.77,170.62,11.01,19.82,0,0,23,5.23,5,16,0,10,11,B2,низкочастотно (ТОП-7000),частотно (ТОП-3000),A2
6782,2585,стрекоза,NOUN,4.1,13,91,14,31,0.67,66.35,56.17,46.85,0,0,33,4.82,4,16,0,51,26,NO,низкочастотно (ТОП-7000),частотно (ТОП-3000),NO
6783,3611,школьница,NOUN,4.1,7,29,12,46,0.87,56.87,9.91,1.8,0,1,13,4.75,4,15,56,9,1,A2,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6784,3421,снежинка,NOUN,4.1,14,165,7,31,0.75,33.18,131.06,70.27,0,0,25,4.52,4,15,0,119,39,C1,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6785,3724,дождливый,ADJECTIVE,4.1,4,48,6,23,0.68,28.44,28.63,28.83,0,0,32,4.45,4,15,0,26,16,B1,низкочастотно (ТОП-7000),частотно (ТОП-4000),B1
6786,5373,умножение,NOUN,4.1,4,7,6,15,0.96,28.44,1.1,0,0,0,4,4.45,4,12,0,1,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6787,2678,ода,NOUN,4.1,7,15,4,38,0.65,18.96,0,18.02,0,0,35,4.28,4,16,8,0,10,NO,низкочастотно (ТОП-7000),частотно (ТОП-3000),NO
6788,3402,пенек,NOUN,4.1,15,62,4,23,0.75,18.96,47.36,27.03,0,0,25,4.28,4,15,0,43,15,NO,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6789,3581,баранка,NOUN,4.1,8,28,4,23,0.68,18.96,15.42,18.02,0,0,32,4.28,4,15,0,14,10,B2,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6790,3778,пикник,NOUN,4.1,2,9,4,15,0.67,18.96,0,9.01,0,0,33,4.28,4,15,0,0,5,C1,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6791,4198,набегать,VERB,4.1,13,23,4,31,0.84,18.96,17.62,5.41,0,0,16,4.28,4,14,0,16,3,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6792,4224,ослик,NOUN,4.1,12,58,3,23,0.78,14.22,47.36,21.62,0,0,22,4.15,4,14,0,43,12,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6793,5276,чаек,NOUN,4.1,9,6,3,23,0.95,14.22,3.3,0,0,0,5,4.15,4,12,0,3,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6794,3506,переставлять,VERB,4.1,11,27,2,23,0.68,9.48,11.01,27.03,0,0,32,3.98,4,15,0,10,15,NO,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6795,4319,акация,NOUN,4.1,9,23,2,23,0.69,9.48,15.42,12.61,0,0,31,3.98,4,14,0,14,7,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6796,5309,покорять,VERB,4.1,7,10,2,23,0.96,9.48,7.71,0,0,0,4,3.98,4,12,8,7,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),C2
6797,5291,черноволосый,ADJECTIVE,4.1,8,3,2,15,0.99,9.48,0,0,0,0,1,3.98,4,12,8,0,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6798,5752,отлет,NOUN,4.1,6,14,2,15,0.99,9.48,13.22,0,0,0,1,3.98,3,11,0,12,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6799,4280,проливать,VERB,4.1,10,14,1,31,0.7,4.74,8.81,7.21,0,0,30,3.68,4,14,8,8,4,C1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6800,4417,позолотить,VERB,4.1,6,11,1,23,0.68,4.74,6.61,7.21,0,0,32,3.68,3,14,0,6,4,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6801,4418,собранный,ADJECTIVE,4.1,6,9,1,31,0.68,4.74,3.3,5.41,0,0,32,3.68,4,14,16,3,3,C1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6802,4895,умещаться,VERB,4.1,7,13,1,23,0.76,4.74,9.91,5.41,0,0,24,3.68,3,13,0,9,3,C1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6803,5247,крылечко,NOUN,4.1,12,20,1,23,0.84,4.74,17.62,5.41,0,0,16,3.68,4,12,0,16,3,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6804,5409,пашня,NOUN,4.1,3,16,1,23,0.87,4.74,14.32,3.6,0,0,13,3.68,3,12,0,13,2,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6805,5585,раздвигать,VERB,4.1,18,14,1,15,0.99,4.74,14.32,0,0,0,1,3.68,4,11,0,13,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6806,5630,раздувать,VERB,4.1,12,3,1,15,0.99,4.74,2.2,0,0,0,1,3.68,4,11,0,2,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6807,5780,бараний,ADJECTIVE,4.1,5,2,1,15,0.99,4.74,1.1,0,0,0,1,3.68,3,11,0,1,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6808,7207,этикет,NOUN,4.1,2,48,0,23,0.69,0,8.81,68.47,0,0,31,0,4,7,16,8,38,B1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6809,6408,слезать,VERB,4.1,44,43,0,15,0.69,0,26.43,34.23,0,0,31,0,4,7,0,24,19,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-7000),NO
6810,7199,добавляться,VERB,4.1,3,18,0,23,0.69,0,8.81,16.22,0,0,31,0,3,7,8,8,9,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6811,7057,незнакомка,NOUN,4.1,11,14,0,23,0.69,0,2.2,10.81,0,0,31,0,4,7,48,2,6,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6812,7129,беззаботный,ADJECTIVE,4.1,7,11,0,23,0.69,0,6.61,7.21,0,0,31,0,3,7,8,6,4,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6813,6878,отравлять,VERB,4.1,16,4,0,15,0.69,0,0,3.6,0,0,31,0,4,7,16,0,2,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-7000),NO
6814,7616,буран,NOUN,4.1,7,17,0,15,0.69,0,11.01,12.61,0,0,31,0,3,6,0,10,7,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6815,7617,чешуя,NOUN,4.1,7,16,0,15,0.69,0,6.61,18.02,0,0,31,0,3,6,0,6,10,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6816,7512,разыгрываться,VERB,4.1,9,15,0,15,0.69,0,7.71,14.41,0,0,31,0,3,6,0,7,8,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6817,7862,мясорубка,NOUN,4.1,3,12,0,15,0.69,0,2.2,18.02,0,0,31,0,3,6,0,2,10,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6818,7733,мантия,NOUN,4.1,5,7,0,15,0.69,0,4.41,5.41,0,0,31,0,3,6,0,4,3,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6819,8165,запятая,NOUN,4.1,5,506,0,15,0.85,0,475.77,133.33,0,1,15,0,3,5,0,432,74,B1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),A1
6820,8243,древнерусский,ADJECTIVE,4.1,1,24,0,23,0.88,0,16.52,5.41,0,0,12,0,4,5,48,15,3,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6821,8649,распевать,VERB,4.1,6,15,0,15,0.87,0,14.32,3.6,0,0,13,0,3,4,0,13,2,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6822,8618,олений,ADJECTIVE,4.1,9,12,0,15,1,0,12.11,0,0,0,0,0,4,4,8,11,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6823,9005,ателье,NOUN,4.1,3,10,0,15,1,0,9.91,0,0,0,0,0,3,3,8,9,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-10000),NO
6824,8803,бугорок,NOUN,4.1,9,7,0,8,1,0,7.71,0,0,0,0,0,3,3,0,7,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6825,8868,забрасывать,VERB,4.1,6,7,0,8,1,0,7.71,0,0,0,0,0,3,3,0,7,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),C1
6826,8823,лиственница,NOUN,4.1,8,6,0,8,1,0,6.61,0,0,0,0,0,3,3,0,6,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6827,8869,спадать,VERB,4.1,6,6,0,8,1,0,6.61,0,0,0,0,0,3,3,0,6,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6828,8842,необитаемый,ADJECTIVE,4.1,7,5,0,8,1,0,5.51,0,0,0,0,0,3,3,0,5,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6829,8962,искусный,ADJECTIVE,4.1,4,5,0,8,1,0,5.51,0,0,0,0,0,3,3,0,5,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6830,9006,июльский,ADJECTIVE,4.1,3,5,0,8,1,0,5.51,0,0,0,0,0,3,3,0,5,0,B1,низкочастотно (ТОП-7000),низкочастотно (ТОП-10000),NO
6831,8664,вдоль,ADVERB,4,5,6,0,8,1,0,6.61,0,0,0,0,0,4,4,0,6,0,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),C1
6832,1921,спортзал,NOUN,4,8,50,36,46,0.74,170.62,2.2,14.41,0,0,26,5.23,5,17,32,2,8,C1,низкочастотно (ТОП-7000),очень частотно (ТОП-2000),A2
6833,3779,десерт,NOUN,4,2,15,7,31,0.78,33.18,4.41,5.41,0,0,22,4.52,4,15,8,4,3,B2,низкочастотно (ТОП-7000),частотно (ТОП-4000),A2
6834,2493,напиваться,VERB,4,19,40,6,31,0.68,28.44,24.23,21.62,0,0,32,4.45,4,16,0,22,12,B2,низкочастотно (ТОП-7000),частотно (ТОП-3000),B2
6835,3556,щипать,VERB,4,9,40,6,31,0.68,28.44,22.03,25.23,0,0,32,4.45,4,15,0,20,14,C1,низкочастотно (ТОП-7000),частотно (ТОП-4000),C2
6836,4878,пенсне,NOUN,4,8,6,6,8,0.96,28.44,0,0,0,0,4,4.45,4,13,0,0,0,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6837,3507,орешек,NOUN,4,11,78,5,38,0.76,23.7,62.78,28.83,0,0,24,4.37,4,15,0,57,16,NO,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6838,4388,пасмурный,ADJECTIVE,4,7,22,4,23,0.76,18.96,14.32,9.01,0,0,24,4.28,4,14,0,13,5,B2,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6839,6148,соединительный,ADJECTIVE,4,0,100,4,23,0.87,18.96,92.51,21.62,0,0,13,4.28,4,10,0,84,12,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-7000),NO
6840,872,француженка,NOUN,4,2,4,3,23,0.18,14.22,0,1.8,1,1,82,4.15,4,4,0,0,1,A1,низкочастотно (ТОП-7000),очень частотно (ТОП-1000),NO
6841,3557,разделяться,VERB,4,9,54,3,31,0.69,14.22,25.33,48.65,0,0,31,4.15,4,15,8,23,27,B1,низкочастотно (ТОП-7000),частотно (ТОП-4000),B2
6842,3582,поживать,VERB,4,8,17,3,31,0.68,14.22,5.51,16.22,0,0,32,4.15,4,15,0,5,9,NO,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6843,4356,хлопья,NOUN,4,8,28,3,23,0.75,14.22,22.03,9.01,0,0,25,4.15,4,14,0,20,5,C1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6844,4108,выползать,VERB,4,17,12,3,31,0.81,14.22,7.71,3.6,0,0,19,4.15,4,14,0,7,2,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6845,3289,склонять,VERB,4,21,18,2,23,0.71,9.48,12.11,9.01,0,0,29,3.98,4,15,0,11,5,NO,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6846,3780,телепередача,NOUN,4,2,9,2,31,0.68,9.48,3.3,5.41,0,0,32,3.98,4,15,8,3,3,B2,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6847,3612,купальник,NOUN,4,7,5,2,23,0.62,9.48,0,3.6,0,0,38,3.98,4,15,8,0,2,B2,низкочастотно (ТОП-7000),частотно (ТОП-4000),A2
6848,4199,затрещать,VERB,4,13,9,2,31,0.76,9.48,5.51,3.6,0,0,24,3.98,4,14,0,5,2,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6849,4820,отделяться,VERB,4,13,39,2,23,0.86,9.48,35.24,9.01,0,0,14,3.98,4,13,0,32,5,C1,низкочастотно (ТОП-7000),частотно (ТОП-5000),B2
6850,5240,разливаться,VERB,4,13,23,2,15,0.99,9.48,23.13,0,0,0,1,3.98,4,12,0,21,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),B2
6851,5346,посох,NOUN,4,5,5,2,15,0.93,9.48,3.3,0,0,0,7,3.98,3,12,0,3,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6852,5916,томат,NOUN,4,1,7,2,15,0.93,9.48,5.51,0,0,0,7,3.98,3,11,0,5,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6853,4466,подо,PREPOSITION,4,5,23,1,23,0.68,4.74,13.22,18.02,0,0,32,3.68,3,14,0,12,10,B2,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6854,4419,богато,ADVERB,4,6,11,1,31,0.68,4.74,2.2,10.81,0,0,32,3.68,4,14,16,2,6,B1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6855,4517,огурчик,NOUN,4,4,9,1,23,0.68,4.74,5.51,5.41,0,0,32,3.68,3,14,0,5,3,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6856,4420,тезка,NOUN,4,6,5,1,15,0.68,4.74,0,7.21,0,0,32,3.68,3,14,0,0,4,C1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6857,4389,одноэтажный,ADJECTIVE,4,7,3,1,15,0.68,4.74,0,3.6,0,0,32,3.68,3,14,0,0,2,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6858,4879,обруч,NOUN,4,8,27,1,23,0.77,4.74,22.03,10.81,0,0,23,3.68,3,13,0,20,6,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6859,5631,тропка,NOUN,4,12,17,1,15,0.99,4.74,17.62,0,0,0,1,3.68,4,11,0,16,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6860,5622,беспокойно,ADVERB,4,13,2,1,15,0.99,4.74,1.1,0,0,0,1,3.68,4,11,0,1,0,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6861,6010,выводиться,VERB,4,3,13,1,15,0.99,4.74,13.22,0,0,0,1,3.68,3,10,0,12,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-7000),NO
6862,7208,мимика,NOUN,4,2,18,0,23,0.69,0,8.81,12.61,0,0,31,0,4,7,24,8,7,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6863,6816,распускать,VERB,4,18,14,0,15,0.69,0,9.91,9.01,0,0,31,0,4,7,0,9,5,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-7000),C1
6864,7019,зарычать,VERB,4,12,9,0,23,0.69,0,2.2,9.01,0,0,31,0,4,7,16,2,5,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6865,7165,насморк,NOUN,4,5,9,0,23,0.69,0,2.2,9.01,0,0,31,0,4,7,16,2,5,B1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),A2
6866,7244,поводить,VERB,4,96,37,0,23,0.86,0,30.84,9.01,0,0,14,0,4,6,32,28,5,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6867,7672,смягчать,VERB,4,6,28,0,15,0.69,0,3.3,45.05,0,0,31,0,3,6,0,3,25,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),C2
6868,7673,подстилка,NOUN,4,6,23,0,15,0.69,0,6.61,30.63,0,0,31,0,3,6,0,6,17,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6869,7674,глухарь,NOUN,4,6,22,0,15,0.69,0,14.32,16.22,0,0,31,0,3,6,0,13,9,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6870,7460,волшебство,NOUN,4,10,18,0,15,0.69,0,8.81,18.02,0,0,31,0,3,6,0,8,10,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6871,7461,перебежать,VERB,4,10,10,0,15,0.69,0,4.41,10.81,0,0,31,0,3,6,0,4,6,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6872,7796,шелуха,NOUN,4,4,9,0,8,0.69,0,0,16.22,0,0,31,0,3,6,0,0,9,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6873,7863,сера,NOUN,4,3,9,0,15,0.69,0,4.41,9.01,0,0,31,0,3,6,0,4,5,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6874,7864,чаепитие,NOUN,4,3,9,0,15,0.69,0,5.51,7.21,0,0,31,0,3,6,0,5,4,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6875,7618,провиниться,VERB,4,7,8,0,15,0.69,0,3.3,9.01,0,0,31,0,3,6,0,3,5,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-8000),NO
6876,8139,шиповник,NOUN,4,7,43,0,15,0.86,0,40.75,10.81,0,0,14,0,3,5,0,37,6,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6877,8126,гусиный,ADJECTIVE,4,8,26,0,15,0.85,0,24.23,7.21,0,0,15,0,3,5,0,22,4,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6878,8244,обосновывать,VERB,4,1,23,0,15,0.78,0,19.82,9.01,0,0,22,0,2,5,0,18,5,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),B2
6879,8191,акварель,NOUN,4,3,16,0,15,0.81,0,14.32,5.41,0,0,19,0,3,5,0,13,3,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6880,8245,баклажан,NOUN,4,1,9,0,15,0.69,0,4.41,9.01,0,0,31,0,2,5,0,4,5,B2,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6881,8192,сметать,VERB,4,3,8,0,15,0.75,0,6.61,3.6,0,0,25,0,3,5,0,6,2,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6882,8718,небогатый,ADJECTIVE,4,2,7,0,15,1,0,1.1,0,0,0,0,0,4,4,48,1,0,B1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6883,8963,предпоследний,ADJECTIVE,4,4,9,0,8,1,0,9.91,0,0,0,0,0,3,3,0,9,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6884,8870,разгуливать,VERB,4,6,7,0,8,1,0,7.71,0,0,0,0,0,3,3,0,7,0,NO,низкочастотно (ТОП-7000),низкочастотно (ТОП-9000),NO
6885,2679,пингвин,NOUN,3.9,7,88,7,46,0.64,33.18,56.17,54.05,0,0,36,4.52,4,16,0,51,30,C1,низкочастотно (ТОП-7000),частотно (ТОП-3000),NO
6886,4153,алгебра,NOUN,3.9,15,7,6,23,0.89,28.44,1.1,0,0,0,11,4.45,4,14,0,1,0,B1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6887,4467,апельсиновый,ADJECTIVE,3.9,5,21,4,46,0.9,18.96,11.01,0,0,0,10,4.28,4,14,56,10,0,B1,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6888,5374,париться,VERB,3.9,4,4,4,15,0.92,18.96,0,0,0,0,8,4.28,4,12,0,0,0,C1,низкочастотно (ТОП-7000),низкочастотно (ТОП-6000),NO
6889,3531,людоед,NOUN,3.9,10,22,3,23,0.68,14.22,4.41,27.03,0,0,32,4.15,4,15,0,4,15,NO,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
6890,4857,комочек,NOUN,3.9,10,20,3,31,0.89,14.22,15.42,3.6,0,0,11,4.15,4,13,8,14,2,NO,низкочастотно (ТОП-7000),частотно (ТОП-5000),NO
6891,3362,уплывать,VERB,3.9,17,22,2,31,0.73,9.48,14.32,9.01,0,0,27,3.98,4,15,16,13,5,C1,низкочастотно (ТОП-7000),частотно (ТОП-4000),NO
