level,text_number,inA2,inB1,inA1,inB2,inC1,kellyA1,kellyA2,kellyB1,kellyB2,kellyC1,kellyC2,simple850,simple1000,simple2000,dale3000,brown10000,infr100i,infr300i,infr500i,infr1000i,infr3000i,infr5000i,infr10000i,infr100,infr300,infr500,infr1000,infr3000,infr5000,infr10000,infr_more_than_5,infr_spoken,lex_physical,lex_abstract,lex_substance,lex_virtual,lex_emotions,lex_names_and_geo,lex_bastards,formula_flesh_kinc,formula_dale,formula_smog,formula_coleman,formula_senter,words,mean_len_word,median_len_word,median_len_sentence,mean_len_sentence,percent_of_long_words,mean_punct_per_sentence,median_punct_per_sentence,tt_ratio,contentPOS,kotoryi/words,modal_verbs,conj_adversative,kotoryi/sentences,passive,A,ADV,ADVPRO,ANUM,APRO,COM,CONJ,INTJ,NUM,PART,PR,S,SPRO,V,наст,непрош,прош,вин,дат,им,пр,род,твор,ед,мн,деепр,изъяв,инф,пов,прич,кр,полн,притяж,1-л,2-л,3-л,жен,муж,сред,несов,сов,действ,страд,неод,од,нп,пе,ADVPRO_sentence,ед_sentence,PR_sentence,дат_sentence,полн_sentence,1-л_sentence,sentences,INTJ_sentence,изъяв_sentence,од_sentence,NUM_sentence,муж_sentence,пр_sentence,жен_sentence,пе_sentence,A_sentence,mean_len_word_in_syllables,страд_sentence,род_sentence,вин_sentence,притяж_sentence,сов_sentence,им_sentence,прош_sentence,V_sentence,нп_sentence,неод_sentence,CONJ_sentence,2-л_sentence,действ_sentence,деепр_sentence,непрош_sentence,SPRO_sentence,несов_sentence,мн_sentence,кр_sentence,3-л_sentence,S_sentence,сред_sentence,наст_sentence,пов_sentence,ANUM_sentence,ADV_sentence,COM_sentence,прич_sentence,инф_sentence,твор_sentence,APRO_sentence,PART_sentence
1,163,0.828,0.894,0.722,0.944,0.963,0.667,0.823,0.923,0.955,0.976,0.976,0.542,0.664,0.653,0.693,0.918,0.492,0.64,0.714,0.804,0.915,0.95,0.976,0.487,0.624,0.706,0.794,0.892,0.942,0.976,0.979,0.249,0.566,0.526,0.079,0.026,0.026,12,7,12.992,10.956,6.325,5.074,15.815,390,4.982,5,9.5,10.833,0.123,1.5,1,1.893,0.623,0,0.021,0.056,0,0,0.041,0.09,0.015,0.008,0.031,0,0.077,0,0.008,0.056,0.108,0.318,0.074,0.174,0,0.082,0.036,0.023,0.026,0.09,0.015,0.059,0.023,0.336,0.118,0,0.128,0.044,0.005,0,0,0.038,0,0.064,0.021,0.079,0.113,0.287,0.028,0.146,0.018,0,0,0.208,0.118,0.087,0.085,0,0.009,0.003,0.001,0.001,0.002,36,0,0.004,0.003,0,0.008,0,0.003,0.002,0.001,2.159,0,0.002,0.001,0,0,0.002,0.001,0.005,0.002,0.006,0.002,0.001,0,0,0.002,0.002,0.004,0.003,0,0.002,0.009,0.001,0,0,0,0.002,0,0,0.001,0.001,0.001,0.002
1,164,0.829,0.901,0.773,0.917,0.939,0.674,0.801,0.856,0.917,0.917,0.917,0.492,0.685,0.53,0.713,0.895,0.486,0.635,0.718,0.801,0.89,0.912,0.917,0.481,0.652,0.702,0.818,0.912,0.945,0.961,0.972,0.359,0.36,0.48,0.04,0.08,0.04,5,5,9.505,7.564,5.254,5.118,12.424,186,4.984,5,5,7.44,0.124,1.2,1,1.632,0.554,0,0.005,0.2,0,0,0.065,0.118,0.059,0.005,0.032,0,0.102,0,0,0.054,0.065,0.215,0.129,0.156,0,0.091,0.032,0.016,0,0.108,0.005,0.022,0.005,0.392,0.043,0,0.124,0.027,0.005,0,0.005,0.059,0,0.081,0.032,0.048,0.081,0.22,0.07,0.108,0.048,0,0,0.188,0.07,0.038,0.097,0.002,0.016,0.003,0,0.002,0.003,25,0,0.005,0.003,0,0.009,0,0.003,0.004,0.003,2.065,0,0.001,0.001,0,0.002,0.004,0.001,0.006,0.002,0.008,0.004,0.001,0,0,0.004,0.005,0.004,0.002,0,0.002,0.009,0.003,0,0,0,0.005,0,0,0.001,0,0.001,0.002
1,165,0.826,0.9,0.753,0.947,0.965,0.603,0.806,0.89,0.935,0.943,0.945,0.507,0.644,0.589,0.714,0.902,0.477,0.626,0.695,0.767,0.902,0.933,0.945,0.481,0.632,0.687,0.765,0.894,0.937,0.961,0.969,0.235,0.477,0.45,0.018,0.027,0.036,39,3,11.343,9.325,5.874,5.234,14.325,552,5.125,5,7.5,9.2,0.125,1.267,1,1.903,0.624,0.005,0.009,0.183,0.05,0,0.067,0.067,0.024,0.005,0.04,0,0.062,0,0.013,0.022,0.118,0.316,0.093,0.173,0,0.056,0.065,0.033,0.005,0.115,0.02,0.029,0.007,0.329,0.167,0,0.131,0.036,0.009,0.002,0.011,0.058,0,0.06,0.025,0.053,0.115,0.273,0.058,0.1,0.064,0,0.002,0.242,0.085,0.067,0.089,0,0.005,0.002,0,0.001,0.001,60,0,0.002,0.001,0,0.005,0,0.002,0.001,0.001,2.143,0,0,0.001,0,0.001,0.002,0.001,0.003,0.001,0.004,0.001,0,0,0,0.001,0.002,0.002,0.003,0,0.001,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0
1,166,0.804,0.908,0.696,0.908,0.935,0.573,0.835,0.881,0.908,0.908,0.912,0.477,0.581,0.538,0.669,0.854,0.419,0.55,0.619,0.696,0.846,0.896,0.912,0.446,0.558,0.596,0.704,0.835,0.877,0.927,0.95,0.296,0.568,0.386,0.023,0.023,0,13,1,10.208,8.194,5.058,5.033,12.997,275,4.909,5,6,8.088,0.105,1.441,1,2.2,0.611,0,0.018,0.118,0,0,0.062,0.065,0.069,0,0.007,0,0.084,0.004,0.007,0.033,0.113,0.276,0.073,0.207,0,0.091,0.022,0.022,0.015,0.102,0,0.033,0.015,0.389,0.029,0,0.116,0.055,0.036,0,0,0.062,0,0.073,0.098,0.029,0.113,0.189,0.051,0.073,0.124,0,0,0.233,0.051,0.12,0.076,0.002,0.011,0.003,0,0.002,0.002,34,0,0.003,0.001,0,0.006,0,0.003,0.002,0.002,2.12,0,0.001,0.001,0,0.004,0.003,0.001,0.006,0.004,0.007,0.002,0.003,0,0,0.003,0.002,0.002,0.001,0,0.001,0.008,0.001,0,0.001,0,0.002,0,0,0.002,0,0,0.001
1,167,0.623,0.795,0.544,0.86,0.905,0.43,0.619,0.779,0.856,0.876,0.884,0.408,0.548,0.55,0.637,0.899,0.418,0.529,0.604,0.679,0.781,0.868,0.884,0.408,0.529,0.604,0.677,0.777,0.876,0.907,0.923,0.107,0.369,0.325,0.013,0.019,0.006,49,18,16.358,14.219,8.441,5.502,19.481,562,5.431,5,12,14.05,0.169,1.675,1,1.701,0.642,0.011,0.005,0.175,0.15,0,0.079,0.039,0.007,0.011,0.047,0,0.09,0,0.014,0.039,0.116,0.398,0.034,0.125,0,0.013,0.07,0.02,0.009,0.106,0.02,0.057,0.036,0.339,0.149,0,0.088,0.027,0.004,0.007,0.004,0.082,0,0.014,0.005,0.023,0.12,0.344,0.047,0.081,0.045,0.002,0.005,0.265,0.14,0.05,0.061,0,0.008,0.003,0,0.002,0,40,0,0.002,0.003,0,0.009,0,0.003,0.002,0.002,2.308,0,0.001,0,0,0.001,0.003,0.002,0.003,0.001,0.007,0.002,0,0,0,0,0.001,0.002,0.004,0,0.001,0.01,0.001,0,0,0,0.001,0,0,0.001,0.001,0.001,0.001
1,168,0.867,0.897,0.806,0.903,0.915,0.624,0.806,0.897,0.909,0.921,0.921,0.527,0.648,0.564,0.758,0.897,0.442,0.648,0.703,0.8,0.897,0.909,0.921,0.388,0.642,0.691,0.824,0.885,0.909,0.921,0.921,0.194,0.514,0.4,0.086,0.057,0.029,10,1,11.376,9.342,6.026,5.171,14.273,175,5.063,5,7,9.211,0.131,0.684,1,1.786,0.68,0,0.006,0.105,0,0,0.097,0.069,0.029,0,0.08,0,0.057,0,0,0.006,0.08,0.366,0.069,0.149,0,0.04,0.063,0.017,0.017,0.109,0.046,0.017,0.029,0.36,0.183,0,0.114,0.034,0.006,0,0,0.097,0,0.006,0.023,0.063,0.063,0.434,0.023,0.114,0.029,0,0,0.24,0.109,0.074,0.074,0.002,0.019,0.004,0.001,0.005,0,19,0,0.006,0.006,0,0.023,0.002,0.003,0.004,0.005,2.166,0,0.001,0.001,0,0.002,0.006,0.003,0.008,0.004,0.013,0.003,0.001,0,0,0.002,0.004,0.006,0.01,0,0.003,0.019,0.001,0,0,0,0.004,0,0,0.002,0.002,0.004,0
1,169,0.83,0.866,0.759,0.982,0.991,0.589,0.812,0.875,0.911,0.973,0.973,0.536,0.607,0.589,0.786,0.946,0.33,0.5,0.696,0.777,0.839,0.938,0.973,0.339,0.589,0.661,0.795,0.857,0.938,0.973,0.982,0.179,0.5,0.429,0,0.071,0,6,1,11.255,9.179,5.262,5.458,14.424,118,5.347,5,8,9.077,0.102,0.462,0,1.595,0.686,0.008,0,0.231,0.077,0,0.153,0.034,0.017,0.017,0.085,0,0.051,0,0.017,0.008,0.093,0.373,0.025,0.127,0,0.068,0.051,0.034,0,0.169,0.017,0.017,0.017,0.424,0.153,0,0.119,0.008,0,0,0,0.153,0,0,0,0.076,0.22,0.288,0.042,0.085,0.042,0,0,0.297,0.085,0.059,0.051,0.001,0.033,0.007,0,0.012,0,13,0,0.009,0.007,0.001,0.022,0.001,0.017,0.004,0.012,2.178,0,0.001,0.003,0,0.003,0.013,0.004,0.01,0.005,0.023,0.004,0,0,0,0.005,0.002,0.007,0.012,0,0.006,0.029,0.003,0,0,0.001,0.003,0,0,0.001,0.001,0.007,0.001
1,170,0.895,0.899,0.827,0.907,0.937,0.692,0.823,0.907,0.941,0.941,0.941,0.527,0.705,0.591,0.73,0.928,0.527,0.629,0.675,0.751,0.861,0.895,0.941,0.498,0.586,0.667,0.768,0.848,0.899,0.949,0.958,0.165,0.458,0.305,0.017,0,0,22,2,11.116,9.074,6.187,4.977,13.796,259,4.865,4,8,8.931,0.143,0.828,0,2.072,0.633,0,0,0.207,0,0,0.081,0.031,0,0,0.035,0,0.058,0,0,0.073,0.131,0.34,0.069,0.181,0,0.089,0.073,0.008,0.019,0.104,0.042,0.019,0.012,0.44,0.073,0,0.162,0.019,0,0,0,0.081,0,0.008,0.008,0.143,0.205,0.251,0.015,0.158,0.023,0,0,0.239,0.081,0.077,0.104,0,0.015,0.005,0.001,0.003,0,29,0,0.006,0.003,0,0.009,0.001,0.007,0.004,0.003,2.185,0,0.001,0,0,0.001,0.004,0.003,0.006,0.003,0.008,0.002,0,0,0,0.003,0.002,0.005,0.003,0,0.005,0.012,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0.003
1,171,0.943,0.972,0.88,0.987,0.989,0.698,0.909,0.961,0.978,0.98,0.98,0.613,0.748,0.665,0.793,0.93,0.559,0.678,0.748,0.846,0.967,0.978,0.98,0.559,0.68,0.739,0.854,0.983,0.998,1,1,0.311,0.54,0.48,0,0.02,0.06,30,3,14.392,12.439,6.481,4.757,17,493,4.675,4,11,12.325,0.114,1.2,1,3.025,0.538,0.002,0.004,0.175,0.025,0,0.043,0.047,0.024,0.01,0.053,0,0.099,0,0.002,0.037,0.126,0.26,0.112,0.189,0,0.049,0.114,0.028,0.014,0.142,0.041,0.006,0.018,0.485,0.073,0,0.164,0.018,0.006,0,0.002,0.041,0,0.008,0.008,0.138,0.183,0.272,0.034,0.103,0.081,0,0,0.158,0.105,0.105,0.075,0.001,0.012,0.003,0,0.001,0,40,0,0.004,0.003,0,0.007,0.001,0.005,0.002,0.001,2.067,0,0,0.001,0,0.002,0.004,0.003,0.005,0.003,0.004,0.002,0,0,0,0.001,0.003,0.003,0.002,0,0.003,0.006,0.001,0,0,0,0.001,0,0,0,0,0.001,0.001
1,172,0.889,0.913,0.83,0.957,0.969,0.743,0.87,0.907,0.935,0.938,0.938,0.567,0.734,0.613,0.777,0.904,0.424,0.604,0.684,0.765,0.851,0.892,0.938,0.421,0.601,0.697,0.777,0.839,0.898,0.957,0.978,0.337,0.683,0.317,0.22,0.049,0.024,20,0,9.711,7.806,4.69,4.934,12.515,347,4.804,5,6,7.711,0.095,1.311,1,2.21,0.643,0,0.006,0.222,0,0,0.081,0.081,0.02,0,0.012,0,0.089,0.006,0,0.032,0.04,0.222,0.159,0.259,0,0.112,0.089,0.069,0.006,0.187,0.006,0.009,0.014,0.548,0.052,0,0.205,0.052,0.003,0,0.003,0.078,0,0.161,0.043,0.049,0.089,0.3,0.043,0.19,0.066,0,0,0.153,0.089,0.063,0.176,0,0.012,0.001,0,0.002,0.004,45,0,0.005,0.002,0,0.007,0,0.002,0.004,0.002,2,0,0,0.002,0,0.001,0.004,0.002,0.006,0.001,0.003,0.002,0.001,0,0,0.002,0.004,0.004,0.001,0,0.001,0.005,0.001,0,0,0,0.002,0,0,0.001,0,0,0.001
1,173,0.912,0.945,0.89,0.967,0.978,0.714,0.901,0.945,0.967,0.967,0.967,0.56,0.813,0.637,0.769,0.912,0.516,0.692,0.736,0.879,0.923,0.945,0.967,0.516,0.714,0.747,0.901,0.934,0.967,0.978,0.978,0.407,0.625,0.5,0,0.062,0.125,4,0,9.927,7.98,3.873,4.905,12.696,95,4.779,5,6,7.917,0.063,1.25,0.5,1.583,0.547,0,0,0.167,0,0,0.137,0.042,0.042,0.011,0.053,0,0.074,0,0,0.032,0.063,0.221,0.179,0.147,0,0.084,0,0.084,0.011,0.221,0.011,0,0.021,0.547,0.126,0,0.116,0.032,0,0.032,0.053,0.116,0,0.105,0,0.158,0.221,0.284,0,0.137,0.011,0,0,0.095,0.126,0.063,0.084,0.004,0.046,0.005,0.001,0.01,0.009,12,0,0.01,0.011,0,0.024,0.001,0.018,0.007,0.011,2.011,0,0,0.007,0,0.001,0.018,0,0.012,0.005,0.008,0.006,0,0,0,0.007,0.015,0.011,0.011,0.004,0.013,0.018,0,0,0,0.001,0.004,0,0.003,0.003,0.002,0.004,0.003
1,174,0.877,0.925,0.78,0.965,0.974,0.595,0.846,0.903,0.956,0.96,0.965,0.542,0.678,0.604,0.705,0.947,0.458,0.577,0.639,0.762,0.89,0.952,0.965,0.445,0.559,0.656,0.767,0.881,0.947,0.987,0.991,0.216,0.585,0.488,0.024,0,0.024,21,0,11.772,9.7,6.794,5.323,14.756,248,5.218,5,8.5,9.538,0.161,1.308,1,1.784,0.633,0.008,0.008,0.115,0.077,0,0.101,0.044,0.02,0.016,0.073,0,0.056,0,0,0.036,0.101,0.335,0.065,0.153,0,0.073,0.044,0.056,0,0.125,0.012,0.024,0.016,0.476,0.085,0,0.133,0.02,0.008,0,0.016,0.085,0,0.012,0.02,0.125,0.117,0.427,0.008,0.109,0.036,0,0,0.149,0.19,0.073,0.081,0.001,0.018,0.004,0,0.003,0,26,0,0.005,0.007,0,0.016,0,0.004,0.003,0.004,2.234,0,0.001,0.002,0,0.001,0.005,0.002,0.006,0.003,0.006,0.002,0.001,0,0,0.003,0.002,0.004,0.003,0.001,0.005,0.013,0,0,0,0.001,0.002,0,0,0.001,0.001,0.003,0.001
1,175,0.886,0.947,0.809,0.969,0.975,0.689,0.916,0.94,0.956,0.962,0.962,0.513,0.705,0.599,0.783,0.903,0.47,0.627,0.714,0.789,0.91,0.942,0.962,0.463,0.634,0.707,0.778,0.907,0.94,0.985,0.989,0.263,0.561,0.455,0.212,0.03,0.015,29,2,11.041,9.028,5.477,5.135,13.939,740,5.023,5,8,8.916,0.112,1.265,1,2.721,0.62,0.004,0.008,0.133,0.036,0,0.103,0.073,0.022,0.004,0.042,0,0.076,0,0.001,0.039,0.077,0.223,0.119,0.222,0,0.049,0.12,0.069,0.004,0.151,0.012,0.014,0.022,0.518,0.078,0,0.177,0.041,0.008,0,0.003,0.1,0,0.036,0.023,0.107,0.197,0.258,0.057,0.111,0.096,0,0,0.147,0.082,0.092,0.111,0,0.006,0.001,0,0.001,0,83,0,0.002,0.001,0,0.003,0,0.002,0.001,0.001,2.126,0,0,0.001,0,0.001,0.002,0.001,0.003,0.001,0.002,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0.001,0.003,0.001,0,0,0,0.001,0,0,0,0,0.001,0
1,176,0.821,0.877,0.651,0.896,0.925,0.566,0.774,0.858,0.887,0.887,0.887,0.387,0.566,0.481,0.632,0.83,0.406,0.491,0.604,0.66,0.83,0.849,0.887,0.396,0.519,0.642,0.708,0.858,0.906,0.972,0.972,0.142,0.486,0.171,0,0,0.029,18,1,11.853,9.676,6.263,5.702,15.135,124,5.597,6,8,9.538,0.137,0.692,0,1.459,0.669,0,0,0.154,0,0,0.113,0.016,0.024,0,0.089,0,0.04,0,0,0.016,0.121,0.419,0.04,0.121,0,0.04,0.065,0.032,0.008,0.218,0.024,0,0,0.476,0.121,0,0.105,0.016,0,0,0,0.113,0,0,0,0.065,0.25,0.347,0,0.065,0.056,0,0,0.169,0.25,0.089,0.032,0.002,0.037,0.009,0.001,0.009,0,13,0,0.008,0.019,0,0.027,0.002,0.019,0.002,0.009,2.315,0,0,0.002,0,0.004,0.017,0.005,0.009,0.007,0.013,0.003,0,0,0,0.003,0.003,0.005,0.009,0,0.005,0.032,0,0,0,0,0.001,0,0,0.001,0,0.007,0.001
1,177,0.847,0.937,0.766,0.964,0.964,0.649,0.865,0.91,0.937,0.937,0.937,0.477,0.703,0.523,0.73,0.928,0.414,0.559,0.622,0.721,0.856,0.892,0.937,0.414,0.559,0.613,0.721,0.892,0.91,0.973,0.982,0.171,0.5,0.5,0.071,0.036,0.071,3,0,12.618,10.469,5.721,5.482,15.75,114,5.386,6,9,10.364,0.105,1.636,1,1.583,0.684,0.009,0.009,0.273,0.091,0,0.123,0.053,0,0,0.07,0,0.088,0,0,0.026,0.061,0.368,0.07,0.14,0,0.053,0.044,0.079,0.009,0.14,0,0.009,0,0.351,0.167,0,0.114,0.026,0.009,0.009,0.009,0.123,0,0.009,0.026,0.088,0.263,0.254,0.053,0.079,0.061,0,0,0.263,0.105,0.018,0.114,0,0.032,0.006,0.001,0.011,0.001,11,0,0.01,0.01,0,0.023,0,0.024,0.01,0.011,2.254,0,0.001,0.007,0,0.006,0.013,0.004,0.013,0.002,0.024,0.008,0.002,0,0,0.005,0.006,0.007,0.015,0.001,0.008,0.033,0.005,0,0.001,0,0.005,0,0.001,0.002,0,0.006,0.002
1,178,0.8,0.886,0.733,0.962,0.971,0.676,0.829,0.886,0.943,0.943,0.943,0.486,0.552,0.667,0.724,0.933,0.333,0.505,0.571,0.638,0.895,0.933,0.943,0.352,0.476,0.543,0.61,0.819,0.895,0.952,0.952,0.143,0.333,0.619,0.167,0,0,6,3,14.712,12.486,7.528,5.946,18.198,111,5.865,6,11,12.333,0.153,1.111,1,1.354,0.712,0.009,0,0,0.111,0,0.099,0.018,0,0,0.054,0,0.027,0,0.045,0.009,0.144,0.468,0.009,0.126,0,0.036,0.045,0.027,0.009,0.072,0.036,0.144,0,0.378,0.153,0,0.108,0.018,0,0,0,0.099,0,0.009,0.009,0.054,0.162,0.378,0.072,0.063,0.054,0,0,0.414,0.054,0.027,0.081,0,0.042,0.016,0.001,0.011,0.001,9,0,0.012,0.006,0.005,0.042,0.004,0.018,0.009,0.011,2.378,0,0.016,0.003,0,0.006,0.008,0.005,0.014,0.003,0.046,0.003,0.001,0,0,0.004,0.001,0.007,0.017,0,0.006,0.052,0.008,0,0,0,0.002,0,0,0.002,0,0.006,0.001
1,179,0.812,0.894,0.774,0.942,0.981,0.553,0.788,0.894,0.938,0.957,0.962,0.49,0.562,0.63,0.688,0.923,0.409,0.534,0.587,0.659,0.904,0.933,0.962,0.385,0.538,0.572,0.654,0.88,0.942,0.981,0.986,0.188,0.525,0.288,0.068,0,0,15,0,12.387,10.302,6.068,5.201,15.284,224,5.103,5,9.5,10.182,0.121,1.182,1,1.828,0.686,0,0,0.182,0,0,0.067,0.063,0.022,0,0.04,0,0.076,0,0.004,0.022,0.121,0.439,0.027,0.117,0,0.04,0.027,0.004,0.004,0.112,0.036,0.018,0,0.296,0.157,0,0.103,0.013,0.004,0,0.004,0.063,0,0.027,0.054,0.063,0.157,0.318,0.036,0.054,0.027,0,0,0.345,0.099,0.076,0.04,0.001,0.013,0.006,0,0.003,0.001,22,0,0.005,0.004,0,0.014,0.002,0.007,0.002,0.003,2.205,0,0.001,0,0,0.001,0.005,0.001,0.005,0.003,0.016,0.003,0.002,0,0,0.002,0.001,0.002,0.007,0,0.003,0.02,0.002,0,0,0,0.003,0,0,0.001,0,0.002,0.001
1,180,0.915,0.947,0.811,0.975,0.986,0.715,0.875,0.957,0.982,0.982,0.982,0.544,0.698,0.598,0.758,0.936,0.477,0.619,0.705,0.794,0.932,0.95,0.982,0.48,0.609,0.694,0.779,0.904,0.95,0.986,0.989,0.285,0.551,0.51,0,0.041,0.082,4,2,10.528,8.336,6.347,5.531,13.581,286,5.409,5,7,8.171,0.164,0.6,0,1.822,0.615,0.003,0.014,0.086,0.029,0,0.122,0.059,0.035,0.007,0.066,0,0.059,0,0.003,0.021,0.091,0.262,0.101,0.171,0,0.077,0.024,0.038,0.024,0.08,0.007,0.01,0.01,0.42,0.108,0,0.105,0.045,0.017,0.007,0.007,0.115,0,0.08,0.028,0.091,0.143,0.241,0.059,0.108,0.056,0,0.003,0.196,0.066,0.07,0.098,0.001,0.012,0.003,0.001,0.003,0.002,35,0,0.003,0.002,0,0.007,0,0.004,0.003,0.003,2.357,0,0,0.001,0,0.002,0.002,0.001,0.005,0.002,0.006,0.002,0.001,0,0,0.002,0.003,0.003,0.003,0,0.003,0.007,0.002,0,0,0,0.002,0,0,0.001,0,0.002,0.001
1,181,0.844,0.898,0.714,0.932,0.959,0.633,0.769,0.864,0.912,0.918,0.918,0.422,0.537,0.463,0.673,0.925,0.299,0.476,0.571,0.66,0.844,0.884,0.918,0.293,0.456,0.551,0.646,0.816,0.891,0.939,0.946,0.238,0.565,0.391,0,0.065,0.043,5,2,14.333,12.041,8.321,6.019,17.781,154,5.935,6,10,11.846,0.195,0.538,0,1.394,0.724,0,0.006,0.077,0,0,0.138,0.079,0,0,0.046,0,0.059,0,0,0.013,0.099,0.362,0.059,0.145,0,0.079,0.007,0.026,0.026,0.066,0.039,0.013,0.02,0.368,0.125,0,0.092,0.053,0.007,0,0,0.132,0,0.026,0.026,0.079,0.178,0.204,0.046,0.086,0.053,0,0,0.25,0.092,0.066,0.072,0,0.028,0.008,0.002,0.01,0.002,13,0,0.007,0.007,0,0.016,0.003,0.014,0.006,0.011,2.487,0,0.001,0.002,0,0.004,0.005,0.001,0.011,0.005,0.019,0.005,0.002,0,0,0.006,0.005,0.007,0.01,0,0.006,0.028,0.004,0,0.001,0,0.006,0,0,0.004,0.002,0.004,0.001
1,182,0.844,0.907,0.745,0.94,0.966,0.616,0.844,0.905,0.927,0.929,0.929,0.493,0.644,0.562,0.698,0.872,0.425,0.559,0.669,0.76,0.885,0.912,0.929,0.415,0.562,0.624,0.758,0.894,0.924,0.95,0.959,0.291,0.585,0.569,0.046,0.031,0.031,26,2,10.436,8.314,5.861,5.348,13.399,564,5.225,5,7,8.174,0.14,1.13,1,2.199,0.638,0.004,0.005,0.101,0.029,0,0.08,0.075,0.027,0.007,0.037,0,0.062,0,0.009,0.036,0.096,0.27,0.089,0.213,0,0.023,0.146,0.041,0.007,0.121,0.011,0.021,0.009,0.478,0.06,0,0.172,0.037,0.007,0,0.002,0.078,0,0.037,0.02,0.055,0.195,0.266,0.059,0.087,0.123,0,0,0.192,0.08,0.137,0.066,0,0.007,0.001,0,0.001,0.001,69,0,0.002,0.001,0,0.004,0,0.003,0.001,0.001,2.262,0,0,0.001,0,0.002,0.002,0.002,0.003,0.002,0.003,0.001,0,0,0,0,0.001,0.001,0.001,0,0.001,0.004,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0.001
1,183,0.823,0.898,0.735,0.917,0.939,0.591,0.794,0.875,0.922,0.931,0.931,0.435,0.664,0.522,0.695,0.896,0.475,0.603,0.641,0.74,0.863,0.913,0.931,0.473,0.598,0.643,0.752,0.887,0.92,0.953,0.969,0.213,0.473,0.324,0.014,0.027,0.054,71,10,11.996,9.871,6.508,5.391,15.014,496,5.288,5,8,9.725,0.145,1.059,0,2.38,0.661,0.014,0.002,0.137,0.137,0,0.103,0.036,0.008,0.002,0.077,0,0.055,0,0.002,0.014,0.101,0.37,0.081,0.152,0,0.014,0.119,0.04,0.04,0.18,0.018,0.012,0.014,0.503,0.127,0,0.137,0.01,0.006,0,0.002,0.103,0,0.014,0.014,0.053,0.315,0.236,0.042,0.077,0.073,0,0,0.204,0.176,0.083,0.067,0,0.01,0.002,0.001,0.002,0,51,0,0.003,0.003,0,0.005,0,0.006,0.001,0.002,2.27,0,0,0.001,0,0.001,0.004,0.002,0.003,0.002,0.004,0.001,0,0,0,0,0.002,0.002,0.002,0,0.001,0.007,0.001,0,0,0,0.001,0,0,0,0,0.002,0
1,184,0.909,0.94,0.857,0.958,0.97,0.785,0.925,0.955,0.974,0.974,0.974,0.468,0.728,0.528,0.77,0.947,0.558,0.706,0.774,0.872,0.94,0.947,0.974,0.536,0.717,0.766,0.872,0.951,0.958,0.985,0.992,0.381,0.611,0.333,0.028,0.028,0,13,0,8.232,6.394,3.784,4.543,10.703,278,4.385,4,5.5,6.318,0.076,0.909,1,2.242,0.486,0.004,0.014,0.227,0.023,0,0.054,0.076,0.022,0,0.083,0,0.133,0,0.007,0.054,0.065,0.216,0.151,0.14,0,0.076,0.032,0.011,0.025,0.18,0.007,0.011,0.025,0.392,0.173,0,0.115,0.022,0.007,0,0.004,0.05,0,0.086,0.09,0.054,0.122,0.191,0.007,0.101,0.032,0,0,0.068,0.151,0.061,0.079,0,0.009,0.001,0.001,0.001,0.002,44,0,0.003,0.003,0,0.004,0,0.003,0.002,0.001,1.914,0,0,0,0,0.001,0.004,0.001,0.003,0.001,0.002,0.003,0.002,0,0,0.002,0.003,0.002,0.004,0,0.001,0.005,0,0,0,0,0.002,0,0,0,0.001,0.002,0.001
1,185,0.893,0.956,0.81,0.977,0.986,0.599,0.852,0.937,0.96,0.967,0.967,0.513,0.643,0.573,0.772,0.931,0.466,0.585,0.666,0.798,0.926,0.954,0.967,0.457,0.576,0.647,0.808,0.933,0.968,0.991,0.996,0.308,0.587,0.333,0.063,0.016,0.016,45,4,12.799,10.739,6.145,5.039,15.565,616,4.945,5,11,10.621,0.119,1.362,1,2.435,0.597,0.01,0.006,0.086,0.103,0,0.081,0.067,0.028,0,0.06,0,0.078,0.002,0.003,0.024,0.119,0.273,0.089,0.177,0,0.016,0.122,0.049,0.016,0.123,0.018,0.008,0.01,0.424,0.086,0,0.141,0.032,0.005,0.002,0.008,0.075,0,0.023,0.019,0.045,0.287,0.153,0.031,0.089,0.086,0,0,0.166,0.114,0.106,0.065,0,0.007,0.002,0,0.001,0,58,0,0.002,0.002,0,0.003,0,0.005,0.001,0.001,2.179,0,0,0.001,0,0.001,0.002,0.002,0.003,0.002,0.003,0.001,0,0,0,0,0.002,0.002,0.001,0,0.001,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0
